field_id,year,asof_tag,cropwise_asof_t_ha,cropwise_history_date
218,2017,07_01,1.8023,2017-07-01
218,2017,08_01,2.2161,2017-07-29
218,2017,09_01,2.1824000000000003,2017-08-26
218,2018,07_01,2.2761,2018-06-30
218,2018,08_01,1.0893000000000002,2018-07-28
218,2018,09_01,1.4275,2018-09-01
218,2019,07_01,2.0492,2019-06-29
218,2019,08_01,2.0758,2019-07-27
218,2019,09_01,2.1517,2019-08-31
218,2020,07_01,2.1048999999999998,2020-06-27
218,2020,08_01,1.7929,2020-07-18
218,2020,09_01,1.7929,2020-07-18
218,2021,07_01,2.1287,2021-06-26
218,2021,08_01,2.0886,2021-07-31
218,2021,09_01,2.6262,2021-08-28
218,2022,07_01,3.059,2022-06-25
218,2022,08_01,2.6648,2022-07-30
218,2022,09_01,2.5543,2022-08-27
218,2023,07_01,2.1646,2023-07-01
218,2023,08_01,2.4768,2023-07-29
218,2023,09_01,2.3995,2023-08-26
218,2024,07_01,3.5061,2024-06-29
218,2024,08_01,3.3049,2024-07-27
218,2024,09_01,3.4,2024-08-31
218,2025,07_01,2.6811,2025-06-28
218,2025,08_01,2.6460999999999997,2025-07-26
218,2025,09_01,2.6460999999999997,2025-07-26
218,2026,07_01,2.4543,2026-06-07
218,2026,08_01,2.4543,2026-06-07
218,2026,09_01,2.4543,2026-06-07
219,2010,07_01,1.5789,2010-06-26
219,2010,08_01,3.19,2010-07-31
219,2010,09_01,2.183,2010-08-28
219,2011,07_01,3.3576,2011-06-25
219,2011,08_01,2.6612,2011-07-30
219,2011,09_01,2.0065,2011-08-27
219,2012,07_01,2.1018999999999997,2012-06-30
219,2012,08_01,2.4855,2012-07-28
219,2012,09_01,1.8359,2012-09-01
219,2013,07_01,1.9748,2013-06-29
219,2013,08_01,1.706,2013-07-27
219,2013,09_01,1.9989000000000001,2013-08-31
219,2014,07_01,2.7344999999999997,2014-06-28
219,2014,08_01,2.9118,2014-07-26
219,2014,09_01,2.1468,2014-08-30
219,2015,07_01,2.3165,2015-06-27
219,2015,08_01,2.7752,2015-08-01
219,2015,09_01,2.3476,2015-08-29
219,2016,07_01,2.4283,2016-06-25
219,2016,08_01,1.4098000000000002,2016-07-30
219,2016,09_01,1.6461999999999999,2016-08-27
219,2017,07_01,2.7313,2017-07-01
219,2017,08_01,3.0346,2017-07-15
219,2017,09_01,3.0346,2017-07-15
219,2018,07_01,1.9398,2018-06-30
219,2018,08_01,1.4032,2018-07-28
219,2018,09_01,2.0728999999999997,2018-09-01
219,2019,07_01,1.8412,2019-06-29
219,2019,08_01,1.9478000000000002,2019-07-27
219,2019,09_01,2.4422,2019-08-31
219,2020,07_01,2.0603000000000002,2020-06-27
219,2020,08_01,1.1434,2020-07-18
219,2020,09_01,1.1434,2020-07-18
219,2021,07_01,1.6074000000000002,2021-06-26
219,2021,08_01,2.8047999999999997,2021-07-31
219,2021,09_01,2.9821,2021-08-28
219,2022,07_01,3.0893,2022-06-25
219,2022,08_01,2.8245999999999998,2022-07-30
219,2022,09_01,3.4502,2022-08-27
219,2023,07_01,1.6792000000000002,2023-07-01
219,2023,08_01,2.0565,2023-07-29
219,2023,09_01,2.4396,2023-08-26
219,2024,07_01,4.2484,2024-06-29
219,2024,08_01,4.2143999999999995,2024-07-27
219,2024,09_01,3.2952,2024-08-31
219,2025,07_01,2.9497,2025-06-28
219,2025,08_01,4.1021,2025-07-26
219,2025,09_01,3.8607,2025-08-02
219,2026,07_01,2.0146,2026-06-07
219,2026,08_01,2.0146,2026-06-07
219,2026,09_01,2.0146,2026-06-07
220,2010,07_01,2.7260999999999997,2010-06-26
220,2010,08_01,2.2898,2010-07-31
220,2010,09_01,2.2448,2010-08-28
220,2011,07_01,2.8455,2011-06-25
220,2011,08_01,2.7287,2011-07-30
220,2011,09_01,2.7767,2011-08-27
220,2012,07_01,2.348,2012-06-30
220,2012,08_01,2.5617,2012-07-28
220,2012,09_01,2.4082999999999997,2012-09-01
220,2013,07_01,2.6532,2013-06-29
220,2013,08_01,1.7288000000000001,2013-07-27
220,2013,09_01,1.4804,2013-08-31
220,2014,07_01,2.2708,2014-06-28
220,2014,08_01,1.7545000000000002,2014-07-26
220,2014,09_01,2.0184,2014-08-30
220,2015,07_01,3.1307,2015-06-27
220,2015,08_01,2.6416,2015-08-01
220,2015,09_01,2.3381,2015-08-29
220,2016,07_01,3.0425999999999997,2016-06-25
220,2016,08_01,3.1717,2016-07-30
220,2016,09_01,3.1136,2016-08-27
220,2017,07_01,2.0317,2017-07-01
220,2017,08_01,2.0171,2017-07-15
220,2017,09_01,2.0171,2017-07-15
220,2018,07_01,2.9945,2018-06-30
220,2018,08_01,2.3354,2018-07-28
220,2018,09_01,1.519,2018-09-01
220,2019,07_01,2.4154,2019-06-29
220,2019,08_01,2.2225,2019-07-27
220,2019,09_01,2.8588999999999998,2019-08-31
220,2020,07_01,1.7684000000000002,2020-06-27
220,2020,08_01,1.7675,2020-07-18
220,2020,09_01,1.7675,2020-07-18
220,2021,07_01,2.4085,2021-06-26
220,2021,08_01,2.8005,2021-07-31
220,2021,09_01,3.0557,2021-08-28
220,2022,07_01,3.0504000000000002,2022-06-25
220,2022,08_01,4.2787999999999995,2022-07-30
220,2022,09_01,3.4874,2022-08-27
220,2023,07_01,2.6805,2023-07-01
220,2023,08_01,2.759,2023-07-29
220,2023,09_01,2.5408,2023-08-26
220,2024,07_01,3.6351999999999998,2024-06-29
220,2024,08_01,3.7114,2024-07-27
220,2024,09_01,3.8434,2024-08-31
220,2025,07_01,3.0496,2025-06-28
220,2025,08_01,3.6214,2025-07-26
220,2025,09_01,3.6214,2025-07-26
220,2026,07_01,2.8265000000000002,2026-06-07
220,2026,08_01,2.8265000000000002,2026-06-07
220,2026,09_01,2.8265000000000002,2026-06-07
221,2017,07_01,1.6062,2017-07-01
221,2017,08_01,1.2330999999999999,2017-07-15
221,2017,09_01,1.2330999999999999,2017-07-15
221,2019,07_01,2.2328,2019-06-29
221,2019,08_01,2.5364,2019-07-27
221,2019,09_01,3.0438,2019-08-31
221,2020,07_01,2.2152000000000003,2020-06-27
221,2020,08_01,2.8632,2020-07-18
221,2020,09_01,2.8632,2020-07-18
221,2021,07_01,2.4882999999999997,2021-06-26
221,2021,08_01,2.5108,2021-07-31
221,2021,09_01,2.4777,2021-08-28
221,2022,07_01,4.044700000000001,2022-06-25
221,2022,08_01,4.1328000000000005,2022-07-16
221,2022,09_01,4.1328000000000005,2022-07-16
222,2010,07_01,2.6452,2010-06-26
222,2010,08_01,2.5431,2010-07-31
222,2010,09_01,2.5099,2010-08-28
222,2011,07_01,3.2746000000000004,2011-06-25
222,2011,08_01,2.396,2011-07-30
222,2011,09_01,2.1497,2011-08-27
222,2012,07_01,1.7604,2012-06-30
222,2012,08_01,1.8873000000000002,2012-07-28
222,2012,09_01,1.4585000000000001,2012-09-01
222,2013,07_01,1.3820999999999999,2013-06-29
222,2013,08_01,1.262,2013-07-27
222,2013,09_01,1.0008,2013-08-31
222,2014,07_01,2.5940000000000003,2014-06-28
222,2014,08_01,2.3418,2014-07-26
222,2014,09_01,2.2855,2014-08-30
222,2015,07_01,2.1688,2015-06-27
222,2015,08_01,1.7266,2015-08-01
222,2015,09_01,2.051,2015-08-29
222,2016,07_01,2.2264,2016-06-25
222,2016,08_01,2.2115,2016-07-30
222,2016,09_01,1.503,2016-08-27
222,2017,07_01,1.6903,2017-07-01
222,2017,08_01,1.4756,2017-07-15
222,2017,09_01,1.4756,2017-07-15
222,2018,07_01,2.1102,2018-06-30
222,2018,08_01,1.5653000000000001,2018-07-28
222,2018,09_01,1.6461,2018-09-01
222,2019,07_01,2.2677,2019-06-29
222,2019,08_01,2.1036,2019-07-27
222,2019,09_01,2.4673,2019-08-31
222,2020,07_01,2.492,2020-06-27
222,2020,08_01,0.9872,2020-07-18
222,2020,09_01,0.9872,2020-07-18
222,2021,07_01,2.7789,2021-06-26
222,2021,08_01,2.2580999999999998,2021-07-31
222,2021,09_01,2.7158,2021-08-28
222,2022,07_01,2.65,2022-06-25
222,2022,08_01,2.977,2022-07-30
222,2022,09_01,3.586,2022-08-27
222,2023,07_01,2.5429,2023-07-01
222,2023,08_01,2.5300000000000002,2023-07-29
222,2023,09_01,2.0631,2023-08-26
222,2024,07_01,3.1422999999999996,2024-06-29
222,2024,08_01,4.2654000000000005,2024-07-27
222,2024,09_01,3.9848,2024-08-31
222,2025,07_01,2.3774,2025-06-28
222,2025,08_01,2.5026,2025-07-26
222,2025,09_01,2.5682,2025-08-30
222,2026,07_01,2.5474,2026-06-07
222,2026,08_01,2.5474,2026-06-07
222,2026,09_01,2.5474,2026-06-07
223,2010,07_01,2.8406,2010-06-26
223,2010,08_01,2.8314,2010-07-31
223,2010,09_01,2.8757,2010-08-28
223,2011,07_01,2.759,2011-06-25
223,2011,08_01,2.9322,2011-07-30
223,2011,09_01,2.9256,2011-08-27
223,2012,07_01,2.4442,2012-06-30
223,2012,08_01,2.3239,2012-07-28
223,2012,09_01,1.8716000000000002,2012-09-01
223,2013,07_01,1.9152,2013-06-29
223,2013,08_01,1.3755000000000002,2013-07-27
223,2013,09_01,1.5474999999999999,2013-08-31
223,2014,07_01,2.7217,2014-06-28
223,2014,08_01,2.3729,2014-07-26
223,2014,09_01,2.3132,2014-08-30
223,2015,07_01,2.244,2015-06-27
223,2015,08_01,1.7468,2015-08-01
223,2015,09_01,1.4144,2015-08-29
223,2016,07_01,2.1368,2016-06-25
223,2016,08_01,2.7089,2016-07-30
223,2016,09_01,2.6094,2016-08-27
223,2017,07_01,1.5262,2017-07-01
223,2017,08_01,1.5957000000000001,2017-07-15
223,2017,09_01,1.5957000000000001,2017-07-15
223,2018,07_01,1.7241,2018-06-30
223,2018,08_01,1.2144,2018-07-28
223,2018,09_01,1.2351,2018-09-01
223,2019,07_01,1.9398,2019-06-29
223,2019,08_01,2.1350000000000002,2019-07-27
223,2019,09_01,2.4036,2019-08-31
223,2020,07_01,1.3154,2020-06-27
223,2020,08_01,1.126,2020-07-18
223,2020,09_01,1.126,2020-07-18
223,2021,07_01,1.9952999999999999,2021-06-26
223,2021,08_01,2.4306,2021-07-31
223,2021,09_01,2.6313,2021-08-28
223,2022,07_01,2.9854,2022-06-25
223,2022,08_01,3.0817,2022-07-30
223,2022,09_01,2.9478999999999997,2022-08-27
223,2023,07_01,1.7638000000000003,2023-07-01
223,2023,08_01,1.8187000000000002,2023-07-29
223,2023,09_01,2.0345,2023-08-26
223,2024,07_01,3.9329,2024-06-29
223,2024,08_01,3.5340000000000003,2024-07-27
223,2024,09_01,4.2385,2024-08-31
223,2025,07_01,2.3918,2025-06-28
223,2025,08_01,2.1723,2025-07-26
223,2025,09_01,2.6925999999999997,2025-08-30
223,2026,07_01,3.1427,2026-06-07
223,2026,08_01,3.1427,2026-06-07
223,2026,09_01,3.1427,2026-06-07
224,2010,07_01,2.2061,2010-06-26
224,2010,08_01,3.0425999999999997,2010-07-31
224,2010,09_01,3.071,2010-08-28
224,2011,07_01,2.4916,2011-06-25
224,2011,08_01,1.9105,2011-07-30
224,2011,09_01,2.3635,2011-08-27
224,2012,07_01,2.1589,2012-06-30
224,2012,08_01,2.5847,2012-07-28
224,2012,09_01,2.8512,2012-09-01
224,2013,07_01,2.5572,2013-06-29
224,2013,08_01,2.8302,2013-07-27
224,2013,09_01,2.5673,2013-08-31
224,2014,07_01,2.0854,2014-06-28
224,2014,08_01,2.5771,2014-07-26
224,2014,09_01,2.6128,2014-08-30
224,2015,07_01,2.5420000000000003,2015-06-27
224,2015,08_01,2.3752,2015-08-01
224,2015,09_01,1.9535,2015-08-29
224,2016,07_01,2.6533,2016-06-25
224,2016,08_01,2.9193000000000002,2016-07-30
224,2016,09_01,2.6993,2016-08-27
224,2017,07_01,1.5905,2017-07-01
224,2017,08_01,1.8488,2017-07-15
224,2017,09_01,1.8488,2017-07-15
224,2018,07_01,2.1111999999999997,2018-06-30
224,2018,08_01,1.8034,2018-07-28
224,2018,09_01,1.8417000000000001,2018-09-01
224,2019,07_01,2.8207999999999998,2019-06-29
224,2019,08_01,2.4126000000000003,2019-07-27
224,2019,09_01,2.5131,2019-08-31
224,2020,07_01,1.6532,2020-06-27
224,2020,08_01,1.7282,2020-07-18
224,2020,09_01,1.7282,2020-07-18
224,2021,07_01,2.6346,2021-06-26
224,2021,08_01,2.4053999999999998,2021-07-31
224,2021,09_01,2.6733000000000002,2021-08-28
224,2022,07_01,3.1172999999999997,2022-06-25
224,2022,08_01,3.5203,2022-07-30
224,2022,09_01,3.3052,2022-08-27
224,2023,07_01,2.0122,2023-07-01
224,2023,08_01,1.8806999999999998,2023-07-29
224,2023,09_01,2.2415,2023-08-26
224,2024,07_01,4.3833,2024-06-29
224,2024,08_01,4.9363,2024-07-20
224,2024,09_01,4.9363,2024-07-20
224,2025,07_01,2.7087,2025-06-28
224,2025,08_01,2.718,2025-07-26
224,2025,09_01,3.1024000000000003,2025-08-30
224,2026,07_01,3.4795000000000003,2026-06-07
224,2026,08_01,3.4795000000000003,2026-06-07
224,2026,09_01,3.4795000000000003,2026-06-07
225,2017,07_01,2.4988,2017-07-01
225,2017,08_01,2.0693,2017-07-15
225,2017,09_01,2.0693,2017-07-15
225,2019,07_01,2.7367999999999997,2019-06-29
225,2019,08_01,2.8852,2019-07-27
225,2019,09_01,2.1581,2019-08-31
225,2020,07_01,3.245,2020-06-27
225,2020,08_01,3.5470999999999995,2020-07-18
225,2020,09_01,3.5470999999999995,2020-07-18
225,2021,07_01,2.7541,2021-06-26
225,2021,08_01,2.4835000000000003,2021-07-31
225,2021,09_01,2.3085,2021-08-28
225,2022,07_01,4.7551000000000005,2022-06-25
225,2022,08_01,4.58,2022-07-16
225,2022,09_01,4.58,2022-07-16
226,2010,07_01,2.5713999999999997,2010-06-26
226,2010,08_01,1.8831,2010-07-31
226,2010,09_01,1.8826,2010-08-28
226,2011,07_01,2.5572,2011-06-25
226,2011,08_01,2.5316,2011-07-30
226,2011,09_01,2.3192,2011-08-27
226,2012,07_01,2.3434999999999997,2012-06-30
226,2012,08_01,2.3574,2012-07-28
226,2012,09_01,2.072,2012-09-01
226,2013,07_01,1.8671,2013-06-29
226,2013,08_01,1.9838999999999998,2013-07-27
226,2013,09_01,1.9373999999999998,2013-08-31
226,2014,07_01,2.5923,2014-06-28
226,2014,08_01,2.2824,2014-07-26
226,2014,09_01,2.1315,2014-08-30
226,2015,07_01,2.7358000000000002,2015-06-27
226,2015,08_01,2.7465,2015-08-01
226,2015,09_01,2.4204999999999997,2015-08-29
226,2016,07_01,2.5863,2016-06-25
226,2016,08_01,2.6140999999999996,2016-07-30
226,2016,09_01,2.7255,2016-08-27
226,2017,07_01,2.9087,2017-07-01
226,2017,08_01,2.6942,2017-07-29
226,2017,09_01,2.7157,2017-08-26
226,2018,07_01,1.9829999999999999,2018-06-30
226,2018,08_01,1.7157,2018-07-28
226,2018,09_01,2.2619,2018-09-01
226,2019,07_01,2.232,2019-06-29
226,2019,08_01,2.3326000000000002,2019-07-27
226,2019,09_01,2.1576,2019-08-31
226,2020,07_01,1.8242999999999998,2020-06-27
226,2020,08_01,1.5046,2020-07-18
226,2020,09_01,1.5046,2020-07-18
226,2021,07_01,2.0779,2021-06-26
226,2021,08_01,2.5431,2021-07-31
226,2021,09_01,2.9791,2021-08-28
226,2022,07_01,3.1174,2022-06-25
226,2022,08_01,2.5872,2022-07-30
226,2022,09_01,2.926,2022-08-27
226,2023,07_01,2.0064,2023-07-01
226,2023,08_01,1.7199000000000002,2023-07-29
226,2023,09_01,2.1623,2023-08-26
226,2024,07_01,5.2123,2024-06-29
226,2024,08_01,4.5445,2024-07-20
226,2024,09_01,4.5445,2024-07-20
226,2025,07_01,2.7547,2025-06-28
226,2025,08_01,2.9094,2025-07-26
226,2025,09_01,3.3878999999999997,2025-08-30
226,2026,07_01,2.8344,2026-06-07
226,2026,08_01,2.8344,2026-06-07
226,2026,09_01,2.8344,2026-06-07
227,2010,07_01,2.5381,2010-06-26
227,2010,08_01,3.0702000000000003,2010-07-31
227,2010,09_01,2.9097,2010-08-28
227,2011,07_01,2.5311,2011-06-25
227,2011,08_01,1.7469999999999999,2011-07-30
227,2011,09_01,1.6832999999999998,2011-08-27
227,2012,07_01,2.5461,2012-06-30
227,2012,08_01,2.1507,2012-07-28
227,2012,09_01,1.7597999999999998,2012-09-01
227,2013,07_01,2.2244,2013-06-29
227,2013,08_01,2.2541,2013-07-27
227,2013,09_01,2.5713,2013-08-31
227,2014,07_01,2.8734,2014-06-28
227,2014,08_01,2.2760000000000002,2014-07-26
227,2014,09_01,2.3632999999999997,2014-08-30
227,2015,07_01,2.0281,2015-06-27
227,2015,08_01,2.4245,2015-08-01
227,2015,09_01,1.7597999999999998,2015-08-29
227,2016,07_01,2.8472,2016-06-25
227,2016,08_01,2.0184,2016-07-30
227,2016,09_01,1.7441,2016-08-27
227,2017,07_01,2.9259,2017-07-01
227,2017,08_01,2.1183,2017-07-29
227,2017,09_01,1.8653,2017-08-26
227,2018,07_01,2.2504,2018-06-30
227,2018,08_01,2.0135,2018-07-28
227,2018,09_01,2.4276,2018-09-01
227,2019,07_01,1.8331,2019-06-29
227,2019,08_01,1.9179,2019-07-13
227,2019,09_01,1.9179,2019-07-13
227,2020,07_01,1.8151,2020-06-27
227,2020,08_01,2.2098,2020-07-18
227,2020,09_01,2.2098,2020-07-18
227,2021,07_01,3.556,2021-06-26
227,2021,08_01,3.5711,2021-07-17
227,2021,09_01,3.5711,2021-07-17
227,2022,07_01,2.6258,2022-06-25
227,2022,08_01,3.2383,2022-07-16
227,2022,09_01,3.2383,2022-07-16
227,2023,07_01,1.9678,2023-07-01
227,2023,08_01,2.3906,2023-07-29
227,2023,09_01,2.253,2023-08-26
227,2024,07_01,4.3205,2024-06-29
227,2024,08_01,3.7159999999999997,2024-07-27
227,2024,09_01,3.5776000000000003,2024-08-17
227,2025,07_01,2.3936,2025-06-28
227,2025,08_01,2.8562000000000003,2025-07-26
227,2025,09_01,2.822,2025-08-30
227,2026,07_01,1.843,2026-06-07
227,2026,08_01,1.843,2026-06-07
227,2026,09_01,1.843,2026-06-07
228,2010,07_01,2.4234,2010-06-26
228,2010,08_01,2.6774,2010-07-31
228,2010,09_01,2.2698,2010-08-28
228,2011,07_01,2.2765999999999997,2011-06-25
228,2011,08_01,2.3883,2011-07-30
228,2011,09_01,2.0636,2011-08-27
228,2012,07_01,1.6278,2012-06-30
228,2012,08_01,1.0869,2012-07-28
228,2012,09_01,1.1055,2012-09-01
228,2013,07_01,2.7672999999999996,2013-06-29
228,2013,08_01,2.3166,2013-07-27
228,2013,09_01,2.4036,2013-08-31
228,2014,07_01,2.0201000000000002,2014-06-28
228,2014,08_01,2.183,2014-07-26
228,2014,09_01,2.7265,2014-08-30
228,2015,07_01,2.0985,2015-06-27
228,2015,08_01,1.4777,2015-08-01
228,2015,09_01,1.3195000000000001,2015-08-29
228,2016,07_01,2.6458,2016-06-25
228,2016,08_01,2.8205999999999998,2016-07-30
228,2016,09_01,1.9481000000000002,2016-08-27
228,2017,07_01,2.8212,2017-07-01
228,2017,08_01,2.7721,2017-07-29
228,2017,09_01,3.0336,2017-08-26
228,2018,07_01,8.2518,2018-06-30
228,2018,08_01,4.3438,2018-07-28
228,2018,09_01,5.561999999999999,2018-09-01
228,2019,07_01,1.5787,2019-06-29
228,2019,08_01,1.4007,2019-07-27
228,2019,09_01,2.1823,2019-08-31
228,2020,07_01,2.1523,2020-06-27
228,2020,08_01,2.0305,2020-07-18
228,2020,09_01,2.0305,2020-07-18
228,2021,07_01,2.8911000000000002,2021-06-26
228,2021,08_01,3.7058,2021-07-17
228,2021,09_01,3.7058,2021-07-17
228,2022,07_01,2.8893999999999997,2022-06-25
228,2022,08_01,3.4387,2022-07-30
228,2022,09_01,3.2991,2022-08-20
228,2023,07_01,2.3085999999999998,2023-07-01
228,2023,08_01,2.2995,2023-07-15
228,2023,09_01,2.2995,2023-07-15
228,2024,07_01,2.4486999999999997,2024-06-29
228,2024,08_01,2.9244,2024-07-27
228,2024,09_01,3.0939,2024-08-31
228,2025,07_01,3.2354,2025-06-28
228,2025,08_01,3.5229999999999997,2025-07-19
228,2025,09_01,3.5229999999999997,2025-07-19
228,2026,07_01,2.0136,2026-06-07
228,2026,08_01,2.0136,2026-06-07
228,2026,09_01,2.0136,2026-06-07
229,2010,07_01,2.367,2010-06-26
229,2010,08_01,2.044,2010-07-31
229,2010,09_01,1.5966,2010-08-28
229,2011,07_01,2.3874,2011-06-25
229,2011,08_01,1.5897999999999999,2011-07-30
229,2011,09_01,1.4859,2011-08-27
229,2012,07_01,1.5478,2012-06-30
229,2012,08_01,1.4025,2012-07-28
229,2012,09_01,0.8783,2012-09-01
229,2013,07_01,2.2546,2013-06-29
229,2013,08_01,2.5143,2013-07-27
229,2013,09_01,2.4913,2013-08-31
229,2014,07_01,1.9121,2014-06-28
229,2014,08_01,1.4465,2014-07-26
229,2014,09_01,1.7672999999999999,2014-08-30
229,2015,07_01,2.0086,2015-06-27
229,2015,08_01,0.9883,2015-08-01
229,2015,09_01,1.6239999999999999,2015-08-29
229,2016,07_01,2.4535,2016-06-25
229,2016,08_01,1.7718,2016-07-30
229,2016,09_01,1.4764,2016-08-27
229,2017,07_01,2.4871,2017-07-01
229,2017,08_01,2.2839,2017-07-29
229,2017,09_01,2.0514,2017-08-26
229,2018,07_01,9.1333,2018-06-30
229,2018,08_01,3.5665,2018-07-28
229,2018,09_01,3.9653,2018-09-01
229,2019,07_01,2.3071,2019-06-29
229,2019,08_01,1.5898999999999999,2019-07-27
229,2019,09_01,1.5674,2019-08-31
229,2020,07_01,2.7312000000000003,2020-06-27
229,2020,08_01,2.221,2020-07-18
229,2020,09_01,2.221,2020-07-18
229,2021,07_01,2.3245,2021-06-26
229,2021,08_01,2.4469000000000003,2021-07-17
229,2021,09_01,2.4469000000000003,2021-07-17
229,2022,07_01,2.1967,2022-06-25
229,2022,08_01,3.0135,2022-07-30
229,2022,09_01,2.6656,2022-08-20
229,2023,07_01,2.3579999999999997,2023-07-01
229,2023,08_01,2.076,2023-07-15
229,2023,09_01,2.076,2023-07-15
229,2024,07_01,2.7904,2024-06-29
229,2024,08_01,2.2287,2024-07-27
229,2024,09_01,2.2845,2024-08-31
229,2025,07_01,3.344,2025-06-28
229,2025,08_01,3.1488,2025-07-19
229,2025,09_01,3.1488,2025-07-19
229,2026,07_01,2.3567,2026-06-07
229,2026,08_01,2.3567,2026-06-07
229,2026,09_01,2.3567,2026-06-07
230,2010,07_01,2.0938,2010-06-26
230,2010,08_01,2.456,2010-07-31
230,2010,09_01,2.288,2010-08-28
230,2011,07_01,3.0419,2011-06-25
230,2011,08_01,2.1326,2011-07-30
230,2011,09_01,1.7757999999999998,2011-08-27
230,2012,07_01,2.2161999999999997,2012-06-30
230,2012,08_01,2.963,2012-07-28
230,2012,09_01,2.4147,2012-09-01
230,2013,07_01,3.0342,2013-06-29
230,2013,08_01,2.336,2013-07-27
230,2013,09_01,2.5841000000000003,2013-08-31
230,2014,07_01,2.8309,2014-06-28
230,2014,08_01,2.1971,2014-07-26
230,2014,09_01,1.9312,2014-08-30
230,2015,07_01,3.1925,2015-06-27
230,2015,08_01,2.537,2015-08-01
230,2015,09_01,1.8443,2015-08-29
230,2016,07_01,2.707,2016-06-25
230,2016,08_01,2.033,2016-07-30
230,2016,09_01,2.008,2016-08-27
230,2017,07_01,2.3775,2017-07-01
230,2017,08_01,3.1719999999999997,2017-07-29
230,2017,09_01,2.4661999999999997,2017-08-26
230,2018,07_01,2.9813,2018-06-30
230,2018,08_01,1.9802,2018-07-28
230,2018,09_01,1.7911000000000001,2018-09-01
230,2019,07_01,3.7936,2019-06-29
230,2019,08_01,3.9929,2019-07-13
230,2019,09_01,3.9929,2019-07-13
230,2020,07_01,1.2972,2020-06-27
230,2020,08_01,1.2317,2020-07-18
230,2020,09_01,1.2317,2020-07-18
230,2021,07_01,2.4353000000000002,2021-06-26
230,2021,08_01,3.134,2021-07-17
230,2021,09_01,3.134,2021-07-17
230,2022,07_01,1.8524999999999998,2022-06-25
230,2022,08_01,2.4592,2022-07-30
230,2022,09_01,2.7875,2022-08-27
230,2023,07_01,1.466,2023-07-01
230,2023,08_01,2.1048999999999998,2023-07-29
230,2023,09_01,2.0961,2023-08-26
230,2024,07_01,2.7013000000000003,2024-06-29
230,2024,08_01,3.1405000000000003,2024-07-27
230,2024,09_01,3.0899,2024-08-31
230,2025,07_01,3.2042,2025-06-28
230,2025,08_01,2.9788,2025-07-26
230,2025,09_01,2.9788,2025-07-26
230,2026,07_01,2.2582999999999998,2026-06-07
230,2026,08_01,2.2582999999999998,2026-06-07
230,2026,09_01,2.2582999999999998,2026-06-07
231,2010,07_01,2.5513000000000003,2010-06-26
231,2010,08_01,2.0591,2010-07-31
231,2010,09_01,1.8291,2010-08-28
231,2011,07_01,2.5181,2011-06-25
231,2011,08_01,1.7600000000000002,2011-07-30
231,2011,09_01,1.6809999999999998,2011-08-27
231,2012,07_01,2.6424,2012-06-30
231,2012,08_01,2.2905,2012-07-28
231,2012,09_01,1.7216,2012-09-01
231,2013,07_01,1.8975000000000002,2013-06-29
231,2013,08_01,2.497,2013-07-27
231,2013,09_01,3.2779000000000003,2013-08-31
231,2014,07_01,2.6046,2014-06-28
231,2014,08_01,2.5959,2014-07-26
231,2014,09_01,2.8739,2014-08-30
231,2015,07_01,2.3057,2015-06-27
231,2015,08_01,1.9878,2015-08-01
231,2015,09_01,2.1631,2015-08-29
231,2016,07_01,2.5780000000000003,2016-06-25
231,2016,08_01,3.0971,2016-07-30
231,2016,09_01,3.4701999999999997,2016-08-27
231,2017,07_01,2.3644,2017-07-01
231,2017,08_01,2.2209,2017-07-15
231,2017,09_01,2.2209,2017-07-15
231,2018,07_01,1.6974,2018-06-30
231,2018,08_01,1.6007000000000002,2018-07-28
231,2018,09_01,1.302,2018-09-01
231,2019,07_01,3.9966999999999997,2019-06-29
231,2019,08_01,4.2558,2019-07-13
231,2019,09_01,4.2558,2019-07-13
231,2020,07_01,2.0039000000000002,2020-06-27
231,2020,08_01,1.6896999999999998,2020-07-18
231,2020,09_01,1.6896999999999998,2020-07-18
231,2021,07_01,3.1704,2021-06-26
231,2021,08_01,3.4015999999999997,2021-07-17
231,2021,09_01,3.4015999999999997,2021-07-17
231,2022,07_01,2.1225,2022-06-25
231,2022,08_01,2.288,2022-07-16
231,2022,09_01,2.288,2022-07-16
231,2023,07_01,1.5364,2023-07-01
231,2023,08_01,1.7591999999999999,2023-07-29
231,2023,09_01,2.2117,2023-08-26
231,2024,07_01,3.8621000000000003,2024-06-29
231,2024,08_01,4.3306,2024-07-27
231,2024,09_01,3.636,2024-08-31
231,2025,07_01,2.6262,2025-06-28
231,2025,08_01,2.5528,2025-07-26
231,2025,09_01,2.4899999999999998,2025-08-23
